measurement_id,timestamp,station_name,station_type,latitude,longitude,pm25,pm10,no2,so2,co,ozone,temperature,humidity,wind_speed,wind_direction,pressure,visibility,aqi
AQ_000577,2024-02-05 16:15:00,Urban Background,background,28.6441,77.2136,25.0,31.0,107.0,294.0,47.0,472.0,14.7,45.191983631714706,9.5,328,1008.7,3.8,77
AQ_000578,2024-02-05 17:15:00,City Park Monitor,background,28.6169,77.2295,78.0,597.0,231.0,723.0,198.0,411.0,17.8,38.28220129158828,1.2,310,1011.7,20.4,79
AQ_000579,2024-02-05 17:30:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,22.0,343.0,78.0,50.0,35.0,438.0,15.8,27.672684050171714,6.3,12,1025.6,12.6,71
AQ_000580,2024-02-05 17:45:00,Residential Park,urban_residential,28.6692,77.4538,12.0,45.0,212.0,172.0,3.3,101.0,20.7,28.128696098069348,8.0,264,1012.9,4.9,50
AQ_000581,2024-02-05 18:15:00,Heavy Industry Area,industrial,28.3852,77.2719,3823.903060919065,245.0,811.0,359.0,82.0,761.0,17.1,54.33198098801904,3.5,274,1023.4,18.0,320
AQ_000582,2024-02-05 18:30:00,Residential Park,urban_residential,28.6692,77.4538,155.0,40.0,312.0,729.0,3.6,-45.35333517540464,15.2,44.83450303757587,4.6,338,993.3,15.2,204
AQ_000583,2024-02-05 18:45:00,Manufacturing District,industrial,28.4089,77.3178,193.0,194.0,141.0,1079.0,3.4,749.0,10.3,42.10823140970266,2.3,214,1019.0,18.5,242
AQ_000584,2024-02-05 20:00:00,Heavy Industry Area,industrial,28.3852,77.2719,1508.0,403.0,-19.599801692454363,1.7,107.0,1000.0,13.3,58.82077932013994,5.2,352,1022.3,5.5,500
AQ_000585,2024-02-05 20:00:00,Heavy Industry Area,industrial,28.3852,77.2719,,1009.0,155.0,,233.0,1032.0,5.7,29.460259826125252,6.7,159,1011.6,25.9,459
AQ_000586,2024-02-05 20:30:00,Residential Area North,urban_residential,28.7041,77.1025,69.0,5987.819319932258,317.0,450.0,99.0,558.0,15.6,49.53937189640824,5.2,323,1002.5,19.0,164
AQ_000587,2024-02-05 20:30:00,Chemical Complex Monitor,industrial,28.3974,77.3266,109.0,201.0,92.0,89.0,13.0,65.0,8.5,38.97055576355792,3.8,232,1031.0,17.4,206
AQ_000588,2024-02-05 20:45:00,City Park Monitor,background,28.6169,77.2295,58.0,33.0,40.0,341.0,8.1,495.0,13.1,23.831226374089898,0.2,43,1031.2,26.4,152
AQ_000589,2024-02-05 21:45:00,Central Business District,urban_traffic,28.6289,77.2065,111.0,266.0,459.0,45.0,16.0,538.0,10.9,33.39066202687208,5.3,259,1043.2,1.3,208
AQ_000590,2024-02-06 05:00:00,Central Business District,urban_traffic,28.6289,77.2065,91.0,27.0,180.0,51.0,50.0,251.0,6.7,59.09101163170809,2.7,30,1007.6,19.8,187
AQ_000591,2024-02-06 06:30:00,Green Belt Station,background,28.6877,77.2273,132.0,59.0,46.0,29.0,17.0,147.0,6.6,40.65933193805846,2.6,142,983.1,5.0,230
AQ_000592,2024-02-06 06:45:00,Green Belt Station,background,28.6877,77.2273,25.0,56.0,76.0,31.0,2.7,187.0,7.9,54.26812383478356,6.5,289,1025.1,13.9,77
AQ_000593,2024-02-06 08:15:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,20.0,396.0,1033.0,49.0,79.0,579.0,8.4,24.408083262448542,1.0,308,955.5,5.5,67
AQ_000594,2024-02-06 11:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,199.72478520936298,177.0,480.0,166.0,5.2,571.0,18.0,35.05245607863941,8.8,332,960.7,17.1,500
AQ_000595,2024-02-06 15:45:00,City Park Monitor,background,28.6169,77.2295,1.3,64.0,201.0,5.9,97.0,213.0,13.1,56.69023559054371,5.8,219,1006.0,20.0,5
AQ_000596,2024-02-06 16:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,126.0,300.0,68.0,1068.0,25.0,62.0,18.3,48.398542132658946,8.3,345,1040.1,21.6,224
AQ_000597,2024-02-06 18:45:00,Urban Background,background,28.6441,77.2136,34.0,61.0,278.0,57.0,32.0,57.0,9.1,44.88309012419916,2.4,234,1013.3,12.4,97
AQ_000598,2024-02-06 19:00:00,Manufacturing District,industrial,28.4089,77.3178,368.0,28.0,61.0,339.0,14.0,683.0,4.5,39.50393749786624,2.8,309,1023.2,3.4,417
AQ_000599,2024-02-06 19:30:00,University Campus,background,28.5449,77.1926,65.0,0.3,166.0,271.0,27.0,168.0,10.1,53.031324901980696,5.6,160,1049.2,19.6,160
AQ_000600,2024-02-06 20:15:00,Green Belt Station,background,28.6877,77.2273,0.0,56.0,525.0,160.0,74.0,148.0,11.4,37.45186615691653,4.8,268,979.8,25.9,0
AQ_000601,2024-02-06 20:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,2325.0,1015.0,400.0,450.0,140.0,5085.0,6.8,22.70699279930177,5.2,268,1036.6,19.7,500
AQ_000602,2024-02-06 20:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,63.0,104.0,261.0,955.0,122.0,762.0,14.5,53.95406763493132,1.7,331,971.3,27.9,158
AQ_000603,2024-02-06 22:15:00,City Park Monitor,background,28.6169,77.2295,16.799999999999997,105.0,135.0,84.0,15.600000000000001,477.0,9.0,52.226397368551346,4.3,78,1048.3,29.9,23
AQ_000604,2024-02-07 05:15:00,Residential Area North,urban_residential,28.7041,77.1025,100.60040211603837,69.0,74.0,195.0,25.0,195.0,8.7,26.49478503062607,3.3,186,1001.5,25.0,236
AQ_000605,2024-02-07 08:45:00,Residential Area North,urban_residential,28.7041,77.1025,156.0,175.0,137.0,605.0,13.0,300.0,11.1,37.58204897205452,1.5,204,1042.2,25.2,205
AQ_000606,2024-02-07 10:45:00,Manufacturing District,industrial,28.4089,77.3178,15.0,317.0,559.0,144.0,9.3,763.0,13.9,42.93505285686919,14.8,60,982.4,12.8,56
AQ_000607,2024-02-07 11:00:00,Residential Area North,urban_residential,28.7041,77.1025,54.0,71.0,117.0,266.0,66.0,106.0,5.4,36.936362499520285,12.7,146,1007.8,11.6,146
AQ_000608,2024-02-07 11:45:00,Urban Background,background,28.6441,77.2136,77.0,54.0,90.0,46.0,6.4,177.0,18.8,32.47208303861758,11.9,120,1021.6,24.8,172
AQ_000609,2024-02-07 12:00:00,Green Belt Station,background,28.6877,77.2273,24.0,116.0,51.0,2.0,41.0,20.0,9.4,31.0365049792902,12.2,39,1042.1,18.4,75
AQ_000610,2024-02-07 12:15:00,Heavy Industry Area,industrial,28.3852,77.2719,108.0,194.0,1091.0,142.0,70.0,582.0,16.4,22.704881266544533,8.3,233,974.9,17.3,205
AQ_000611,2024-02-07 12:45:00,Green Belt Station,background,28.6877,77.2273,187.0,28.0,99.0,75.0,4.3,126.0,12.6,54.80674119151734,3.1,23,964.4,23.7,236
AQ_000612,2024-02-07 13:00:00,Residential Park,urban_residential,28.6692,77.4538,88.0,127.0,84.0,26.0,2.2,223.0,12.4,54.457184565441096,12.8,178,1020.6,22.6,184
AQ_000613,2024-02-07 16:15:00,Industrial Zone East,industrial,28.8386,77.1462,222.0,201.0,250.0,652.0,69.0,483.0,12.8,36.81846021820819,8.5,323,1008.1,5.2,271
AQ_000614,2024-02-07 17:45:00,Housing Complex Central,urban_residential,28.5494,77.25,6.9,24.0,82.0,206.0,30.0,278.0,11.8,41.80471191941212,4.2,156,1037.5,17.5,28
AQ_000615,2024-02-07 18:00:00,Manufacturing District,industrial,28.4089,77.3178,133.0,220.0,558.0,666.0,204.0,739.0,15.6,29.224748775397114,4.2,338,1018.0,11.4,231
AQ_000616,2024-02-07 18:45:00,Housing Complex Central,urban_residential,28.5494,77.25,1734.0,-42.03394364730842,10.0,35.0,8.3,392.0,8.4,53.24999733339034,6.7,172,978.8,11.1,500
AQ_000617,2024-02-07 18:45:00,Heavy Industry Area,industrial,28.3852,77.2719,143.0,358.0,498.0,329.0,5.4,1135.0,22.0,39.567444824719416,0.1,279,1021.2,21.3,242
AQ_000618,2024-02-07 21:00:00,Industrial Zone East,industrial,28.8386,77.1462,63.0,1143.0,814.0,901.0,18.0,437.0,7.4,24.045605183223856,7.4,69,1032.1,11.3,158
AQ_000619,2024-02-07 21:15:00,Heavy Industry Area,industrial,28.3852,77.2719,177.0,353.0,123.0,20.0,29.0,810.0,13.5,55.50869506004848,7.4,269,987.5,21.5,226
AQ_000620,2024-02-07 21:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,1097.0,348.0,349.0,262.0,41.0,718.0,14.0,27.07941858603292,0.8,348,975.2,23.9,500
AQ_000621,2024-02-07 22:30:00,Residential Area North,urban_residential,28.7041,77.1025,304.9249034569996,180.0,230.0,113.0,29.0,568.0,7.9,37.64919624181367,5.2,208,975.0,7.6,155
AQ_000622,2024-02-08 08:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,106.0,229.0,197.0,1022.0,45.0,224.0,6.4,58.086540288957295,1.3,163,963.0,6.2,203
AQ_000623,2024-02-08 10:30:00,Manufacturing District,industrial,28.4089,77.3178,,,141.0,591.0,,667.0,14.3,32.34538383786237,3.8,34,956.3,1.1,500
AQ_000624,2024-02-08 12:45:00,Housing Complex Central,urban_residential,28.5494,77.25,52.0,127.0,48.0,92.0,7.6,251.0,16.5,29.548841471621536,5.3,116,1045.4,24.2,141
AQ_000625,2024-02-08 13:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,262.0,230.0,78.0,8.2,7.5,579.0,15.2,58.3892020248032,13.2,186,950.9,6.8,311
AQ_000626,2024-02-08 14:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,69.0,79.0,130.0,132.0,41.0,182.0,7.4,57.9598638997503,4.3,239,1020.8,25.1,164
AQ_000627,2024-02-08 15:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,426.0,77.0,95.0,27.0,-29.18048190498873,536.0,10.6,40.13537339767953,9.5,117,1004.8,5.3,475
AQ_000628,2024-02-08 15:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,313.0,431.0,269.0,253.0,96.0,523.0,16.3,58.08188656886385,6.1,276,1017.3,19.0,362
AQ_000629,2024-02-08 16:30:00,Green Belt Station,background,28.6877,77.2273,359.0,12.0,55.0,586.0,0.6,196.0,18.0,20.659813103896663,3.5,88,1031.5,13.9,408
AQ_000630,2024-02-08 19:15:00,Industrial Zone East,industrial,28.8386,77.1462,0.7,1105.0,173.0,523.0,302.0,1160.0,6.5,41.569534310099705,6.1,53,1020.8,8.2,2
AQ_000631,2024-02-08 20:00:00,City Park Monitor,background,28.6169,77.2295,451.0,87.0,149.0,47.0,0.2,250.0,9.8,41.400237106685815,6.9,268,989.3,24.7,500
AQ_000632,2024-02-08 21:15:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,174.0,209.0,1320.0,307.0,10.0,533.0,11.5,55.88844347631063,6.9,168,1031.6,5.8,223
AQ_000633,2024-02-08 22:45:00,Central Business District,urban_traffic,28.6289,77.2065,1061.0,44.0,120.0,136.0,24.0,490.0,7.5,28.37763322840676,0.7,229,972.5,5.9,500
AQ_000634,2024-02-09 07:15:00,Heavy Industry Area,industrial,28.3852,77.2719,584.0,804.0,62.0,87.0,56.0,1073.0,12.9,54.718033151884235,5.4,138,1016.2,27.0,500
AQ_000635,2024-02-09 09:15:00,City Park Monitor,background,28.6169,77.2295,36.0,20.0,267.0,187.0,2.9,219.0,11.4,53.0568773609559,6.7,226,1035.0,12.1,101
AQ_000636,2024-02-09 10:00:00,Housing Complex Central,urban_residential,28.5494,77.25,53.0,146.0,62.0,910.0,31.0,8.3,5.5,54.30171237035564,3.0,139,969.2,12.6,144
AQ_000637,2024-02-09 11:00:00,City Park Monitor,background,28.6169,77.2295,24.0,367.0,3.7,989.0,3.6,258.0,17.6,20.9468724242206,13.1,98,985.2,20.1,75
AQ_000638,2024-02-09 11:15:00,Residential Area North,urban_residential,28.7041,77.1025,136.0,276.0,53.0,66.0,5.4,367.0,6.4,57.53123129977758,13.4,176,1047.2,24.0,234
AQ_000639,2024-02-09 13:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,42.0,132.0,135.0,3889.6681835827158,0.6,251.0,14.9,53.389092618842305,8.3,181,1032.7,22.7,116
AQ_000640,2024-02-09 14:00:00,Heavy Industry Area,industrial,28.3852,77.2719,281.0,328.0,198.0,30.0,36.0,283.0,11.8,30.890601521251384,12.2,122,962.7,16.5,330
AQ_000641,2024-02-09 15:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,35.0,186.0,407.0,92.0,0.3,728.0,20.5,55.840325778496585,12.7,30,952.1,8.5,99
AQ_000642,2024-02-09 17:15:00,City Park Monitor,background,28.6169,77.2295,5.5,27.0,196.0,86.0,2.6,63.0,8.3,42.13949705725422,1.9,238,981.0,13.8,22
AQ_000643,2024-02-09 18:15:00,Central Business District,urban_traffic,28.6289,77.2065,108.0,371.0,2.1,652.0,44.0,249.0,14.5,56.73345651028393,2.9,246,994.8,21.9,205
AQ_000644,2024-02-09 18:15:00,Major Road Intersection,urban_traffic,28.5355,77.391,2730.0,547.0,214.0,123.0,421.0,413.0,17.9,32.80239937548727,3.6,146,1013.5,13.6,500
AQ_000645,2024-02-09 19:30:00,Industrial Zone East,industrial,28.8386,77.1462,72.0,331.0,75.0,3643.0,43.0,170.0,6.9,41.060003875611244,7.2,252,1009.8,5.8,167
AQ_000646,2024-02-09 19:45:00,Green Belt Station,background,28.6877,77.2273,115.0,32.0,116.0,151.0,3.9,91.0,12.8,41.7432327920006,5.2,180,950.4,19.0,212
AQ_000647,2024-02-10 05:00:00,Residential Park,urban_residential,28.6692,77.4538,22.0,258.0,754.0,60.0,0.6,170.0,12.7,49.65154353178305,3.6,86,951.9,13.4,71
AQ_000648,2024-02-10 06:00:00,Central Business District,urban_traffic,28.6289,77.2065,207.3794404504116,119.0,76.0,93.0,31.0,325.0,7.2,58.61077267406796,1.0,132,1045.0,26.7,162
AQ_000649,2024-02-10 08:15:00,Industrial Zone East,industrial,28.8386,77.1462,534.0,363.0,5221.0,351.0,110.0,-8.62060570013142,18.4,55.77184736732124,7.8,186,1048.5,9.6,500
AQ_000650,2024-02-10 09:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,110.0,464.0,152.0,661.0,2.0,818.0,15.8,44.96024483167817,7.4,104,1015.2,22.6,207
AQ_000651,2024-02-10 13:30:00,Residential Park,urban_residential,28.6692,77.4538,37.0,45.0,188.0,232.0,81.0,214.0,8.3,26.74275456994132,11.0,214,1002.4,12.2,104
AQ_000652,2024-02-10 16:00:00,Heavy Industry Area,industrial,28.3852,77.2719,445.0,207.0,147.0,395.0,0.5,504.0,6.5,37.500782314302214,10.6,70,1002.5,8.5,494
AQ_000653,2024-02-10 16:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,54.0,64.0,46.0,53.0,11.0,183.0,5.9,40.77285730593522,10.4,214,1003.9,6.9,146
AQ_000654,2024-02-10 17:15:00,Residential Area North,urban_residential,28.7041,77.1025,57.0,185.0,155.0,137.0,25.0,217.0,17.3,46.459886969192816,5.4,263,1006.2,21.2,151
AQ_000655,2024-02-10 17:30:00,Central Business District,urban_traffic,28.6289,77.2065,95.0,188.0,425.0,495.0,6.0,350.0,5.5,22.64353985232535,4.5,90,959.3,8.9,191
AQ_000656,2024-02-10 17:45:00,Heavy Industry Area,industrial,28.3852,77.2719,117.0,468.0,624.0,147.0,108.0,1086.0,12.3,46.91349062071557,0.8,232,1004.0,3.1,109
AQ_000657,2024-02-10 17:45:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,32.0,132.0,135.0,23.0,27.0,314.0,14.3,57.80756506119074,5.3,257,1011.4,6.8,92
AQ_000658,2024-02-10 17:45:00,Industrial Zone East,industrial,28.8386,77.1462,363.0,15.0,261.0,233.0,499.9196991499081,351.0,15.8,48.06355038570089,3.9,358,1003.1,26.8,412
AQ_000659,2024-02-10 18:15:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,27.0,-37.65203120262243,105.0,130.0,5.8,588.0,18.1,54.11303498986015,0.7,197,1010.4,19.9,82
AQ_000660,2024-02-10 19:30:00,Residential Park,urban_residential,28.6692,77.4538,36.0,232.0,6.0,32.0,8.2,105.0,4.1,59.7007790209662,0.1,298,995.7,24.4,101
AQ_000661,2024-02-10 20:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,13.0,95.0,735.0,421.0,27.0,478.0,5.6,20.710680808184428,2.1,167,982.4,10.5,52
AQ_000662,2024-02-11 05:00:00,Urban Background,background,28.6441,77.2136,97.0,1605.0,140.0,182.0,-38.294437520542004,677.0,11.3,59.41147468484886,7.9,6,966.9,23.5,193
AQ_000663,2024-02-11 08:00:00,Industrial Zone East,industrial,28.8386,77.1462,960.0,3070.0,5300.0,9250.0,200.0,2160.0,12.3,31.308471629358174,5.0,220,983.4,19.7,241
AQ_000664,2024-02-11 09:30:00,Central Business District,urban_traffic,28.6289,77.2065,3409.0,166.0,470.0,350.0,108.0,167.0,15.9,31.566350368102377,3.2,249,1030.8,18.6,500
AQ_000665,2024-02-11 10:00:00,Manufacturing District,industrial,28.4089,77.3178,82.0,382.0,582.0,235.0,40.0,882.0,7.6,37.23886075627367,11.3,137,967.2,15.7,178
AQ_000666,2024-02-11 13:30:00,Residential Park,urban_residential,28.6692,77.4538,61.0,68.0,186.0,273.0,13.0,270.0,20.0,27.69133553420354,8.5,288,1017.3,16.3,155
AQ_000667,2024-02-11 14:30:00,University Campus,background,28.5449,77.1926,57.0,101.0,54.0,56.0,5.1,854.0,18.3,27.07551131859356,3.6,349,1035.2,28.4,151
AQ_000668,2024-02-11 14:30:00,Chemical Complex Monitor,industrial,28.3974,77.3266,307.0,77.0,144.0,248.0,12.0,1477.0,14.4,46.1352870888567,7.8,354,1004.9,17.1,356
AQ_000669,2024-02-11 17:45:00,Urban Background,background,28.6441,77.2136,155.0,163.0,348.0,70.0,12.0,319.0,13.2,41.5279369950254,8.0,321,998.3,28.4,204
AQ_000670,2024-02-11 18:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,12.0,145.0,186.0,100.0,30.0,757.0,11.7,24.442589440763562,5.7,44,997.9,26.8,50
AQ_000671,2024-02-11 19:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,269.0,110.0,81.0,1224.0,222.0,451.0,13.5,20.51208479001264,7.4,137,1008.1,20.8,318
AQ_000672,2024-02-11 20:15:00,Residential Area North,urban_residential,28.7041,77.1025,390.0,461.0,829.0,106.0,1.6,71.0,9.4,29.818547335353138,1.2,344,956.8,27.1,439
AQ_000673,2024-02-11 21:00:00,University Campus,background,28.5449,77.1926,7.8,21.0,62.0,119.0,2.5,82.0,7.6,34.715760739971,1.0,157,957.4,1.9,32
AQ_000674,2024-02-11 22:15:00,Housing Complex Central,urban_residential,28.5494,77.25,81.0,50.0,5.6,551.0,14.0,273.0,13.3,43.38291302650566,7.9,125,954.3,29.0,176
AQ_000675,2024-02-12 02:15:00,Central Business District,urban_traffic,28.6289,77.2065,313.0,140.0,59.0,626.0,9.1,509.0,15.9,48.71531374776474,6.2,99,988.8,8.1,362
AQ_000676,2024-02-12 02:30:00,Urban Background,background,28.6441,77.2136,60.0,37.0,34.0,169.0,12.0,145.0,15.8,39.93486083415729,6.4,308,1009.5,25.1,154
AQ_000677,2024-02-12 08:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,206.0,136.0,223.0,255.0,61.0,644.0,9.8,58.78524170193642,2.5,357,983.8,7.0,255
AQ_000678,2024-02-12 08:15:00,Manufacturing District,industrial,28.4089,77.3178,69.0,134.0,237.0,776.0,104.0,527.0,6.4,32.08957939933795,3.4,5,978.1,18.7,164
AQ_000679,2024-02-12 08:30:00,Industrial Zone East,industrial,28.8386,77.1462,306.0,383.0,211.0,213.0,6.2,520.0,11.6,22.47478319212521,1.7,262,1011.3,26.9,355
AQ_000680,2024-02-12 09:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,87.0,21.0,507.0,306.0,8.4,84.0,12.8,55.84310332675336,2.2,359,1036.0,20.2,183
AQ_000681,2024-02-12 09:00:00,Manufacturing District,industrial,28.4089,77.3178,14.0,837.0,833.0,1180.0,13.0,1604.0,5.6,35.28988394554489,6.9,279,958.4,26.3,54
AQ_000682,2024-02-12 10:15:00,Residential Area North,urban_residential,28.7041,77.1025,153.0,12.0,61.0,43.0,1.9,520.0,11.4,46.972874672134196,4.8,263,973.9,24.0,202
AQ_000683,2024-02-12 10:30:00,Urban Background,background,28.6441,77.2136,41.0,558.0,148.0,711.0,16.0,379.0,9.6,21.119257214053867,5.7,23,1046.2,25.4,114
AQ_000684,2024-02-12 12:30:00,Residential Park,urban_residential,28.6692,77.4538,63.0,27.0,9.7,13.0,3.1,110.0,10.2,55.6012937311658,3.5,124,1027.3,28.2,158
AQ_000685,2024-02-12 13:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,74.0,1246.0,1022.0,247.0,33.0,654.0,17.6,21.607627442041387,8.3,325,1001.7,8.0,169
AQ_000686,2024-02-12 16:00:00,Manufacturing District,industrial,28.4089,77.3178,103.0,159.0,37.0,121.0,132.0,976.0,12.7,40.135685013791445,5.4,256,1019.6,12.4,200
AQ_000687,2024-02-12 16:45:00,Urban Background,background,28.6441,77.2136,2.1,2112.0,461.0,23.0,0.4,128.0,20.3,43.12546331533385,5.6,63,961.0,10.7,8
AQ_000688,2024-02-12 17:45:00,Green Belt Station,background,28.6877,77.2273,95.0,69.0,68.0,388.0,1.7,123.0,19.8,57.275553001367115,5.4,41,991.5,12.9,191
AQ_000689,2024-02-12 19:30:00,City Park Monitor,background,28.6169,77.2295,142.0,72.0,96.0,551.0,2.3,114.0,7.5,55.28761637848233,4.2,10,979.5,3.6,241
AQ_000690,2024-02-12 20:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,403.0,372.0,123.0,323.0,7.7,332.0,13.9,37.72377128820522,6.8,354,983.6,11.1,452
AQ_000691,2024-02-12 20:15:00,Major Road Intersection,urban_traffic,28.5355,77.391,,159.0,142.0,,,457.0,12.3,54.61466393929379,3.1,321,1029.0,29.4,245
AQ_000692,2024-02-13 06:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,109.0,72.0,238.0,524.0,-0.23853384435070524,380.0,17.5,53.005972073362095,5.0,83,953.4,18.7,206
AQ_000693,2024-02-13 08:15:00,Central Business District,urban_traffic,28.6289,77.2065,446.0,41.0,142.0,3.1,28.0,1079.0,8.9,57.5251621545175,6.5,324,1004.6,8.8,495
AQ_000694,2024-02-13 08:45:00,Green Belt Station,background,28.6877,77.2273,75.0,98.0,144.0,421.0,17.0,337.0,11.6,28.017253848812047,4.5,326,964.4,25.5,170
AQ_000695,2024-02-13 10:45:00,City Park Monitor,background,28.6169,77.2295,87.0,44.0,25.0,56.0,17.0,100.0,8.2,50.543218821457074,14.4,211,1042.5,24.3,183
AQ_000696,2024-02-13 11:45:00,Suburban Monitoring,urban_residential,28.4595,77.0266,157.0,277.0,29.0,237.0,28.0,229.0,8.6,46.26476026876446,5.2,170,972.5,28.4,206
AQ_000697,2024-02-13 14:00:00,Residential Park,urban_residential,28.6692,77.4538,837.0,11.0,123.0,641.0,22.0,203.0,11.6,28.039407806916703,3.7,130,1029.1,17.2,500
AQ_000698,2024-02-13 14:15:00,Manufacturing District,industrial,28.4089,77.3178,574.0,166.0,481.0,157.0,14.0,722.0,6.1,40.464997715525456,6.7,31,969.6,29.5,500
AQ_000699,2024-02-13 16:00:00,Residential Park,urban_residential,28.6692,77.4538,65.0,675.0,810.0,1620.0,205.0,1785.0,5.8,46.62368693389297,14.0,111,1039.7,19.0,52
AQ_000700,2024-02-13 16:00:00,Industrial Zone East,industrial,28.8386,77.1462,1188.0,681.0,132.0,986.0,2.8,461.0,14.1,33.128867950926114,8.0,292,1017.6,1.4,500
AQ_000701,2024-02-13 16:30:00,Housing Complex Central,urban_residential,28.5494,77.25,164.0,73.0,41.0,337.0,29.0,1220.0,11.3,49.53471005425277,12.2,298,1020.8,12.3,213
AQ_000702,2024-02-13 19:15:00,Housing Complex Central,urban_residential,28.5494,77.25,85.0,271.0,171.0,103.0,183.0,516.0,13.1,25.39910160915329,3.3,53,968.6,20.7,181
AQ_000703,2024-02-13 20:15:00,Residential Park,urban_residential,28.6692,77.4538,40.0,180.0,195.0,266.0,4.5,91.0,13.7,36.0606834036778,3.3,208,1046.7,17.1,111
AQ_000704,2024-02-13 20:30:00,Residential Area North,urban_residential,28.7041,77.1025,280.0,230.0,199.0,207.0,14.0,148.0,9.3,23.778294001445943,2.4,176,1023.7,24.7,329
AQ_000705,2024-02-13 20:45:00,Housing Complex Central,urban_residential,28.5494,77.25,83.0,225.0,75.0,213.0,7.9,536.0,6.0,50.328014966664234,1.1,109,982.4,28.5,179
AQ_000706,2024-02-13 21:45:00,Manufacturing District,industrial,28.4089,77.3178,57.0,127.0,372.0,104.0,158.0,926.0,6.1,28.80386933180361,5.2,343,961.2,22.2,151
AQ_000707,2024-02-13 23:45:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,184.0,105.0,146.0,123.0,23.0,388.0,11.9,27.61403468624807,2.4,324,1009.3,17.0,233
AQ_000708,2024-02-14 00:00:00,Green Belt Station,background,28.6877,77.2273,568.0,71.0,35.0,44.0,8.5,60.0,15.0,44.329728606241474,0.6,164,987.9,15.8,500
AQ_000709,2024-02-14 01:15:00,City Park Monitor,background,28.6169,77.2295,7.0,80.0,71.0,50.0,21.0,100.0,13.7,39.28015054490954,0.1,75,993.3,2.1,29
AQ_000710,2024-02-14 02:00:00,Central Business District,urban_traffic,28.6289,77.2065,7.8,390.0,117.0,437.0,12.0,425.0,7.2,52.36332759351622,3.9,260,1042.4,13.9,32
AQ_000711,2024-02-14 04:15:00,City Park Monitor,background,28.6169,77.2295,366.0,121.0,19.0,437.0,4.2,333.0,8.3,32.51567834761367,5.6,5,954.4,8.9,415
AQ_000712,2024-02-14 08:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,1089.0,60.0,202.0,65.0,9.9,136.0,6.4,24.462687319781878,1.0,239,991.8,2.4,500
AQ_000713,2024-02-14 08:45:00,Manufacturing District,industrial,28.4089,77.3178,417.0,464.0,247.0,2007.0,99.0,709.0,7.4,33.94045141609915,6.0,177,1035.8,24.1,466
AQ_000714,2024-02-14 09:00:00,Residential Park,urban_residential,28.6692,77.4538,685.0,57.0,68.0,233.0,107.0,616.0,16.7,24.26282734580826,7.5,143,1044.7,1.3,500
AQ_000715,2024-02-14 10:15:00,City Park Monitor,background,28.6169,77.2295,781.0,755.0,123.0,48.0,14.0,331.0,19.1,33.57456982410997,12.0,132,957.1,16.9,500
AQ_000716,2024-02-14 11:30:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,77.0,1373.0,178.0,201.0,5.3,446.0,10.7,42.20910728951331,4.9,194,1038.1,18.0,172
AQ_000717,2024-02-14 12:30:00,Green Belt Station,background,28.6877,77.2273,29.0,141.0,48.0,20.0,8.3,170.0,15.0,43.5957771782293,10.0,271,957.8,15.5,86
AQ_000718,2024-02-14 12:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,167.11628914772504,100.0,95.0,50.0,5.9,349.0,15.9,47.571610459061425,5.2,57,964.9,5.6,428
AQ_000719,2024-02-14 16:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,37.0,1135.0,147.0,15.0,5.6,746.0,13.5,27.424772323688664,15.0,291,1000.9,29.5,104
AQ_000720,2024-02-14 16:15:00,City Park Monitor,background,28.6169,77.2295,13.0,101.0,101.0,3.9,3.2,190.0,20.5,48.368398747046584,7.8,317,958.6,14.4,52
